row_id,company_id,memory_type,statement,source,source_id,status_before,status_after,first_seen_at,last_seen_at,closed_at,cleanup_timestamp,approval_id
72,A2 MILK,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:31+00:00,2026-05-04T08:23:31+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
73,ENDEAVOR GROUP,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:31+00:00,2026-05-04T08:23:31+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
75,NAB,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:31+00:00,2026-05-04T08:23:31+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
76,BHP,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:32+00:00,2026-05-04T08:23:32+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
77,KEY PETROLEUM,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:32+00:00,2026-05-04T08:23:32+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
78,GCM CORPORATION,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:32+00:00,2026-05-04T08:23:32+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
79,MARINO AND CO,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:32+00:00,2026-05-04T08:23:32+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
80,CLARITY,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:32+00:00,2026-05-04T08:23:32+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
81,WIN MEDALS,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:32+00:00,2026-05-04T08:23:32+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
82,AXEN GROUP,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:32+00:00,2026-05-04T08:23:32+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
83,STRICKLAND METALS,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:32+00:00,2026-05-04T08:23:32+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
84,LION TOWN,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:32+00:00,2026-05-04T08:23:32+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
85,IMRO,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:32+00:00,2026-05-04T08:23:32+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
86,PENINSULA,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:32+00:00,2026-05-04T08:23:32+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
87,BRAIN CHIP,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:32+00:00,2026-05-04T08:23:32+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
88,VERITUS,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:32+00:00,2026-05-04T08:23:32+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
89,PETTIMED,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:33+00:00,2026-05-04T08:23:33+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
90,IMPEDIMED,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:33+00:00,2026-05-04T08:23:33+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
91,INDE,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:33+00:00,2026-05-04T08:23:33+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
92,PETT,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:33+00:00,2026-05-04T08:23:33+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
93,C79,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:33+00:00,2026-05-04T08:23:33+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
94,A2M,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:34+00:00,2026-05-04T08:23:34+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
95,ACCENT GROUP,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:23:34+00:00,2026-05-04T08:23:34+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
609,ASX,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:55+00:00,2026-05-04T08:24:55+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
610,TXT,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:55+00:00,2026-05-04T08:24:55+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
611,XTX,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:55+00:00,2026-05-04T08:24:55+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
612,A2 MILK,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:56+00:00,2026-05-04T08:24:56+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
613,ENDEAVOR GROUP,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:56+00:00,2026-05-04T08:24:56+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
614,ATLASSIAN,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:56+00:00,2026-05-04T08:24:56+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
615,NAB,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:56+00:00,2026-05-04T08:24:56+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
616,BHP,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:56+00:00,2026-05-04T08:24:56+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
617,KEY PETROLEUM,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:56+00:00,2026-05-04T08:24:56+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
618,GCM CORPORATION,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:56+00:00,2026-05-04T08:24:56+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
619,MARINO AND CO,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:56+00:00,2026-05-04T08:24:56+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
620,CLARITY,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:56+00:00,2026-05-04T08:24:56+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
621,WIN MEDALS,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:57+00:00,2026-05-04T08:24:57+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
622,AXEN GROUP,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:57+00:00,2026-05-04T08:24:57+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
623,STRICKLAND METALS,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:58+00:00,2026-05-04T08:24:58+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
624,LION TOWN,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:58+00:00,2026-05-04T08:24:58+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
625,IMRO,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:58+00:00,2026-05-04T08:24:58+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
626,PENINSULA,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:58+00:00,2026-05-04T08:24:58+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
627,BRAIN CHIP,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:58+00:00,2026-05-04T08:24:58+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
628,VERITUS,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:58+00:00,2026-05-04T08:24:58+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
629,PETTIMED,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:58+00:00,2026-05-04T08:24:58+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
631,INDE,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:58+00:00,2026-05-04T08:24:58+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
632,PETT,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:58+00:00,2026-05-04T08:24:58+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
633,C79,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:58+00:00,2026-05-04T08:24:58+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
634,A2M,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:58+00:00,2026-05-04T08:24:58+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
635,ACCENT GROUP,risk,Over issuance of shares by IMPEDIMED,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:59+00:00,2026-05-04T08:24:59+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1280,COH,operating_context,4DMEDICAL collaborates with GSK on respiratory research,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:07+00:00,2026-05-04T16:12:07+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1281,EZZ,operating_context,4DMEDICAL collaborates with GSK on respiratory research,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:08+00:00,2026-05-04T16:12:08+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1282,AROVELLA,operating_context,4DMEDICAL collaborates with GSK on respiratory research,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:08+00:00,2026-05-04T16:12:08+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1284,LTR PHARMA,operating_context,4DMEDICAL collaborates with GSK on respiratory research,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:08+00:00,2026-05-04T16:12:08+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1285,CSL,operating_context,4DMEDICAL collaborates with GSK on respiratory research,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:09+00:00,2026-05-04T16:12:09+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1286,RESMED,operating_context,4DMEDICAL collaborates with GSK on respiratory research,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:09+00:00,2026-05-04T16:12:09+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1287,PARADIGM BIOPHARMACEUTICALS,operating_context,4DMEDICAL collaborates with GSK on respiratory research,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:09+00:00,2026-05-04T16:12:09+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1264,COH,observed_fact,AROVELLA undergoes major board changes and strategic review,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:05+00:00,2026-05-04T16:12:05+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1265,EZZ,observed_fact,AROVELLA undergoes major board changes and strategic review,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:05+00:00,2026-05-04T16:12:05+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1267,4DMEDICAL,observed_fact,AROVELLA undergoes major board changes and strategic review,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:05+00:00,2026-05-04T16:12:05+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1268,LTR PHARMA,observed_fact,AROVELLA undergoes major board changes and strategic review,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:05+00:00,2026-05-04T16:12:05+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1269,CSL,observed_fact,AROVELLA undergoes major board changes and strategic review,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:05+00:00,2026-05-04T16:12:05+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1270,RESMED,observed_fact,AROVELLA undergoes major board changes and strategic review,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:06+00:00,2026-05-04T16:12:06+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1271,PARADIGM BIOPHARMACEUTICALS,observed_fact,AROVELLA undergoes major board changes and strategic review,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:06+00:00,2026-05-04T16:12:06+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1328,COH,risk,AROVELLA's major board changes and strategic review,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:16+00:00,2026-05-04T16:12:16+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1329,EZZ,risk,AROVELLA's major board changes and strategic review,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:16+00:00,2026-05-04T16:12:16+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1331,4DMEDICAL,risk,AROVELLA's major board changes and strategic review,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:16+00:00,2026-05-04T16:12:16+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1332,LTR PHARMA,risk,AROVELLA's major board changes and strategic review,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:16+00:00,2026-05-04T16:12:16+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1333,CSL,risk,AROVELLA's major board changes and strategic review,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:16+00:00,2026-05-04T16:12:16+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1334,RESMED,risk,AROVELLA's major board changes and strategic review,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:16+00:00,2026-05-04T16:12:16+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1335,PARADIGM BIOPHARMACEUTICALS,risk,AROVELLA's major board changes and strategic review,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:16+00:00,2026-05-04T16:12:16+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1296,COH,observed_fact,CSL faces renewed scrutiny over valuation gaps and growth expectations,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:11+00:00,2026-05-04T16:12:11+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1297,EZZ,observed_fact,CSL faces renewed scrutiny over valuation gaps and growth expectations,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:11+00:00,2026-05-04T16:12:11+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1298,AROVELLA,observed_fact,CSL faces renewed scrutiny over valuation gaps and growth expectations,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:11+00:00,2026-05-04T16:12:11+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1299,4DMEDICAL,observed_fact,CSL faces renewed scrutiny over valuation gaps and growth expectations,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:11+00:00,2026-05-04T16:12:11+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1300,LTR PHARMA,observed_fact,CSL faces renewed scrutiny over valuation gaps and growth expectations,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:11+00:00,2026-05-04T16:12:11+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1302,RESMED,observed_fact,CSL faces renewed scrutiny over valuation gaps and growth expectations,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:12+00:00,2026-05-04T16:12:12+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1303,PARADIGM BIOPHARMACEUTICALS,observed_fact,CSL faces renewed scrutiny over valuation gaps and growth expectations,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:12+00:00,2026-05-04T16:12:12+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1336,COH,risk,CSL's renewed scrutiny over valuation gaps and growth expectations,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:17+00:00,2026-05-04T16:12:17+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1337,EZZ,risk,CSL's renewed scrutiny over valuation gaps and growth expectations,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:18+00:00,2026-05-04T16:12:18+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1338,AROVELLA,risk,CSL's renewed scrutiny over valuation gaps and growth expectations,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:18+00:00,2026-05-04T16:12:18+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1339,4DMEDICAL,risk,CSL's renewed scrutiny over valuation gaps and growth expectations,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:18+00:00,2026-05-04T16:12:18+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
