row_id,company_id,memory_type,statement,original_status,new_status,source,source_id,confidence,materiality,persistence,first_seen_at,last_seen_at,closed_at,duplicate_cluster_id,fanout_cluster_size,classification,dry_run_change_log_event
800,KEY,observed_fact,Chrysos Corporation's share price fell 6.39% despite a positive trading update,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.8,0.71,short,2026-05-04T08:25:32+00:00,2026-05-04T08:25:32+00:00,,fanout_0008,50,candidate_expire_duplicate_fanout,dry_run_expire
802,MAR,observed_fact,Chrysos Corporation's share price fell 6.39% despite a positive trading update,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.8,0.71,short,2026-05-04T08:25:32+00:00,2026-05-04T08:25:32+00:00,,fanout_0008,50,candidate_expire_duplicate_fanout,dry_run_expire
803,CLT,observed_fact,Chrysos Corporation's share price fell 6.39% despite a positive trading update,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.8,0.71,short,2026-05-04T08:25:32+00:00,2026-05-04T08:25:32+00:00,,fanout_0008,50,candidate_expire_duplicate_fanout,dry_run_expire
804,WIN,observed_fact,Chrysos Corporation's share price fell 6.39% despite a positive trading update,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.8,0.71,short,2026-05-04T08:25:32+00:00,2026-05-04T08:25:32+00:00,,fanout_0008,50,candidate_expire_duplicate_fanout,dry_run_expire
805,SKT,observed_fact,Chrysos Corporation's share price fell 6.39% despite a positive trading update,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.8,0.71,short,2026-05-04T08:25:33+00:00,2026-05-04T08:25:33+00:00,,fanout_0008,50,candidate_expire_duplicate_fanout,dry_run_expire
806,VCE,observed_fact,Chrysos Corporation's share price fell 6.39% despite a positive trading update,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.8,0.71,short,2026-05-04T08:25:33+00:00,2026-05-04T08:25:33+00:00,,fanout_0008,50,candidate_expire_duplicate_fanout,dry_run_expire
807,SNW,observed_fact,Chrysos Corporation's share price fell 6.39% despite a positive trading update,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.8,0.71,short,2026-05-04T08:25:33+00:00,2026-05-04T08:25:33+00:00,,fanout_0008,50,candidate_expire_duplicate_fanout,dry_run_expire
808,LON,observed_fact,Chrysos Corporation's share price fell 6.39% despite a positive trading update,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.8,0.71,short,2026-05-04T08:25:34+00:00,2026-05-04T08:25:34+00:00,,fanout_0008,50,candidate_expire_duplicate_fanout,dry_run_expire
809,PET,observed_fact,Chrysos Corporation's share price fell 6.39% despite a positive trading update,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.8,0.71,short,2026-05-04T08:25:34+00:00,2026-05-04T08:25:34+00:00,,fanout_0008,50,candidate_expire_duplicate_fanout,dry_run_expire
810,STK,observed_fact,Chrysos Corporation's share price fell 6.39% despite a positive trading update,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.8,0.71,short,2026-05-04T08:25:34+00:00,2026-05-04T08:25:34+00:00,,fanout_0008,50,candidate_expire_duplicate_fanout,dry_run_expire
811,END,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:36+00:00,2026-05-04T08:25:36+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
812,COH,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:36+00:00,2026-05-04T08:25:36+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
813,WES,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:36+00:00,2026-05-04T08:25:36+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
814,WBC,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:36+00:00,2026-05-04T08:25:36+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
815,KEY,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:36+00:00,2026-05-04T08:25:36+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
816,GCM,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:37+00:00,2026-05-04T08:25:37+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
817,MAR,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:37+00:00,2026-05-04T08:25:37+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
818,CLT,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:37+00:00,2026-05-04T08:25:37+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
819,WIN,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:37+00:00,2026-05-04T08:25:37+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
820,SKT,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:37+00:00,2026-05-04T08:25:37+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
821,VCE,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:37+00:00,2026-05-04T08:25:37+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
822,SNW,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:37+00:00,2026-05-04T08:25:37+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
823,LON,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:38+00:00,2026-05-04T08:25:38+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
824,PET,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:38+00:00,2026-05-04T08:25:38+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
825,STK,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:38+00:00,2026-05-04T08:25:38+00:00,,fanout_0002,50,candidate_expire_duplicate_fanout,dry_run_expire
826,END,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:39+00:00,2026-05-04T08:25:39+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
827,COH,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:40+00:00,2026-05-04T08:25:40+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
828,WES,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
829,WBC,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
830,KEY,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
831,GCM,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
832,MAR,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
833,CLT,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
834,WIN,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
835,SKT,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
836,VCE,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
837,SNW,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
838,LON,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
839,PET,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:43+00:00,2026-05-04T08:25:43+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
840,STK,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.71,short,2026-05-04T08:25:43+00:00,2026-05-04T08:25:43+00:00,,fanout_0003,50,candidate_expire_duplicate_fanout,dry_run_expire
856,END,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:51+00:00,2026-05-04T08:25:51+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
857,COH,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:51+00:00,2026-05-04T08:25:51+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
858,WES,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:51+00:00,2026-05-04T08:25:51+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
859,WBC,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:51+00:00,2026-05-04T08:25:51+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
860,KEY,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:52+00:00,2026-05-04T08:25:52+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
861,GCM,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:53+00:00,2026-05-04T08:25:53+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
862,MAR,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:53+00:00,2026-05-04T08:25:53+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
863,CLT,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:53+00:00,2026-05-04T08:25:53+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
864,WIN,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:53+00:00,2026-05-04T08:25:53+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
865,SKT,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:53+00:00,2026-05-04T08:25:53+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
866,VCE,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:53+00:00,2026-05-04T08:25:53+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
867,SNW,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:53+00:00,2026-05-04T08:25:53+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
868,LON,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:53+00:00,2026-05-04T08:25:53+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
869,PET,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:53+00:00,2026-05-04T08:25:53+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
870,STK,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.83,0.71,short,2026-05-04T08:25:54+00:00,2026-05-04T08:25:54+00:00,,fanout_0006,50,candidate_expire_duplicate_fanout,dry_run_expire
871,END,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:55+00:00,2026-05-04T08:25:55+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
872,COH,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:56+00:00,2026-05-04T08:25:56+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
873,WES,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:56+00:00,2026-05-04T08:25:56+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
874,WBC,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:56+00:00,2026-05-04T08:25:56+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
875,KEY,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:56+00:00,2026-05-04T08:25:56+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
876,GCM,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:56+00:00,2026-05-04T08:25:56+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
877,MAR,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:56+00:00,2026-05-04T08:25:56+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
878,CLT,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:57+00:00,2026-05-04T08:25:57+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
879,WIN,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:57+00:00,2026-05-04T08:25:57+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
880,SKT,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:57+00:00,2026-05-04T08:25:57+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
881,VCE,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:57+00:00,2026-05-04T08:25:57+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
882,SNW,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:58+00:00,2026-05-04T08:25:58+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
883,LON,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:58+00:00,2026-05-04T08:25:58+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
884,PET,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:58+00:00,2026-05-04T08:25:58+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
885,STK,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.82,0.62,short,2026-05-04T08:25:58+00:00,2026-05-04T08:25:58+00:00,,fanout_0005,50,candidate_expire_duplicate_fanout,dry_run_expire
