row_id,cluster_id,prior_cluster_id,company_id,memory_type,statement,status,confidence,materiality,source,source_id,first_seen_at,last_seen_at,proposed_action,action_basis,cleanup_safe_without_approval,skip_reason
387,active_fanout_0005,fanout_0005,IMPEDIMED,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:18+00:00,2026-05-04T08:24:18+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
388,active_fanout_0005,fanout_0005,INDE,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:18+00:00,2026-05-04T08:24:18+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
389,active_fanout_0005,fanout_0005,PETT,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:18+00:00,2026-05-04T08:24:18+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
390,active_fanout_0005,fanout_0005,C79,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:19+00:00,2026-05-04T08:24:19+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
391,active_fanout_0005,fanout_0005,A2M,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:19+00:00,2026-05-04T08:24:19+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
871,active_fanout_0005,fanout_0005,END,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:55+00:00,2026-05-04T08:25:55+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
872,active_fanout_0005,fanout_0005,COH,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:56+00:00,2026-05-04T08:25:56+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
873,active_fanout_0005,fanout_0005,WES,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:56+00:00,2026-05-04T08:25:56+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
874,active_fanout_0005,fanout_0005,WBC,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:56+00:00,2026-05-04T08:25:56+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
875,active_fanout_0005,fanout_0005,KEY,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:56+00:00,2026-05-04T08:25:56+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
876,active_fanout_0005,fanout_0005,GCM,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:56+00:00,2026-05-04T08:25:56+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
877,active_fanout_0005,fanout_0005,MAR,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:56+00:00,2026-05-04T08:25:56+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
878,active_fanout_0005,fanout_0005,CLT,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:57+00:00,2026-05-04T08:25:57+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
879,active_fanout_0005,fanout_0005,WIN,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:57+00:00,2026-05-04T08:25:57+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
880,active_fanout_0005,fanout_0005,SKT,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:57+00:00,2026-05-04T08:25:57+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
881,active_fanout_0005,fanout_0005,VCE,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:57+00:00,2026-05-04T08:25:57+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
882,active_fanout_0005,fanout_0005,SNW,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:58+00:00,2026-05-04T08:25:58+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
883,active_fanout_0005,fanout_0005,LON,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:58+00:00,2026-05-04T08:25:58+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
884,active_fanout_0005,fanout_0005,PET,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:58+00:00,2026-05-04T08:25:58+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
885,active_fanout_0005,fanout_0005,STK,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:58+00:00,2026-05-04T08:25:58+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1729,active_fanout_0005,fanout_0005,ENDV,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:20+00:00,2026-05-05T04:20:20+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1730,active_fanout_0005,fanout_0005,KEYP,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:23+00:00,2026-05-05T04:20:23+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1731,active_fanout_0005,fanout_0005,GCMC,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:23+00:00,2026-05-05T04:20:23+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1732,active_fanout_0005,fanout_0005,MARINO,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:23+00:00,2026-05-05T04:20:23+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1733,active_fanout_0005,fanout_0005,CLAR,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:24+00:00,2026-05-05T04:20:24+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1734,active_fanout_0005,fanout_0005,LIVN,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:24+00:00,2026-05-05T04:20:24+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1735,active_fanout_0005,fanout_0005,SN,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:26+00:00,2026-05-05T04:20:26+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1736,active_fanout_0005,fanout_0005,LION,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:26+00:00,2026-05-05T04:20:26+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
339,active_fanout_0006,fanout_0006,ASX,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:11+00:00,2026-05-04T08:24:11+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
340,active_fanout_0006,fanout_0006,TXT,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:11+00:00,2026-05-04T08:24:11+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
341,active_fanout_0006,fanout_0006,XTX,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:12+00:00,2026-05-04T08:24:12+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
342,active_fanout_0006,fanout_0006,A2 MILK,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:13+00:00,2026-05-04T08:24:13+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
343,active_fanout_0006,fanout_0006,ENDEAVOR GROUP,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:13+00:00,2026-05-04T08:24:13+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
344,active_fanout_0006,fanout_0006,ATLASSIAN,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:13+00:00,2026-05-04T08:24:13+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
345,active_fanout_0006,fanout_0006,NAB,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:13+00:00,2026-05-04T08:24:13+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
346,active_fanout_0006,fanout_0006,BHP,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:13+00:00,2026-05-04T08:24:13+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
347,active_fanout_0006,fanout_0006,KEY PETROLEUM,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:13+00:00,2026-05-04T08:24:13+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
348,active_fanout_0006,fanout_0006,GCM CORPORATION,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:13+00:00,2026-05-04T08:24:13+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
349,active_fanout_0006,fanout_0006,MARINO AND CO,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:13+00:00,2026-05-04T08:24:13+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
350,active_fanout_0006,fanout_0006,CLARITY,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:13+00:00,2026-05-04T08:24:13+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
351,active_fanout_0006,fanout_0006,WIN MEDALS,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:13+00:00,2026-05-04T08:24:13+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
352,active_fanout_0006,fanout_0006,AXEN GROUP,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:13+00:00,2026-05-04T08:24:13+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
353,active_fanout_0006,fanout_0006,STRICKLAND METALS,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:13+00:00,2026-05-04T08:24:13+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
354,active_fanout_0006,fanout_0006,LION TOWN,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:14+00:00,2026-05-04T08:24:14+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
355,active_fanout_0006,fanout_0006,IMRO,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:14+00:00,2026-05-04T08:24:14+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
356,active_fanout_0006,fanout_0006,PENINSULA,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:14+00:00,2026-05-04T08:24:14+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
357,active_fanout_0006,fanout_0006,BRAIN CHIP,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:14+00:00,2026-05-04T08:24:14+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
358,active_fanout_0006,fanout_0006,VERITUS,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:14+00:00,2026-05-04T08:24:14+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
359,active_fanout_0006,fanout_0006,PETTIMED,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:14+00:00,2026-05-04T08:24:14+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
360,active_fanout_0006,fanout_0006,IMPEDIMED,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:15+00:00,2026-05-04T08:24:15+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
361,active_fanout_0006,fanout_0006,INDE,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:15+00:00,2026-05-04T08:24:15+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
362,active_fanout_0006,fanout_0006,PETT,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:15+00:00,2026-05-04T08:24:15+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
363,active_fanout_0006,fanout_0006,C79,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:15+00:00,2026-05-04T08:24:15+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
364,active_fanout_0006,fanout_0006,A2M,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:15+00:00,2026-05-04T08:24:15+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
856,active_fanout_0006,fanout_0006,END,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:51+00:00,2026-05-04T08:25:51+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
857,active_fanout_0006,fanout_0006,COH,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:51+00:00,2026-05-04T08:25:51+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
858,active_fanout_0006,fanout_0006,WES,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:51+00:00,2026-05-04T08:25:51+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
859,active_fanout_0006,fanout_0006,WBC,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:51+00:00,2026-05-04T08:25:51+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
860,active_fanout_0006,fanout_0006,KEY,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:52+00:00,2026-05-04T08:25:52+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
861,active_fanout_0006,fanout_0006,GCM,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:53+00:00,2026-05-04T08:25:53+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
862,active_fanout_0006,fanout_0006,MAR,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:53+00:00,2026-05-04T08:25:53+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
863,active_fanout_0006,fanout_0006,CLT,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:53+00:00,2026-05-04T08:25:53+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
864,active_fanout_0006,fanout_0006,WIN,observed_fact,ACCENT GROUP's share price is down 12.9% after a downgrade announcement,active,0.83,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:53+00:00,2026-05-04T08:25:53+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
