row_id,cluster_id,prior_cluster_id,company_id,memory_type,statement,status,confidence,materiality,source,source_id,first_seen_at,last_seen_at,proposed_action,action_basis,cleanup_safe_without_approval,api_sequence,api_http_status,api_body
1792,active_fanout_0001,fanout_0001,SKT,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:54+00:00,2026-05-05T04:20:54+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,45,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""SKT"", ""confidence"": 0.79, ""entity_id"": ""SKT"", ""entry_id"": 1792, ""first_seen_at"": ""2026-05-05T04:20:54+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""SKT""}"
1793,active_fanout_0001,fanout_0001,VCE,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:54+00:00,2026-05-05T04:20:54+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,46,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""VCE"", ""confidence"": 0.79, ""entity_id"": ""VCE"", ""entry_id"": 1793, ""first_seen_at"": ""2026-05-05T04:20:54+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""VCE""}"
1794,active_fanout_0001,fanout_0001,SN,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:55+00:00,2026-05-05T04:20:55+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,47,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""SN"", ""confidence"": 0.79, ""entity_id"": ""SN"", ""entry_id"": 1794, ""first_seen_at"": ""2026-05-05T04:20:55+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""SN""}"
1795,active_fanout_0001,fanout_0001,LION,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:55+00:00,2026-05-05T04:20:55+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,48,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""LION"", ""confidence"": 0.79, ""entity_id"": ""LION"", ""entry_id"": 1795, ""first_seen_at"": ""2026-05-05T04:20:55+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""LION""}"
1797,active_fanout_0001,fanout_0001,INDE,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:56+00:00,2026-05-05T04:20:56+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,49,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""INDE"", ""confidence"": 0.79, ""entity_id"": ""INDE"", ""entry_id"": 1797, ""first_seen_at"": ""2026-05-05T04:20:56+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""INDE""}"
1798,active_fanout_0001,fanout_0001,C79,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:56+00:00,2026-05-05T04:20:56+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,50,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""C79"", ""confidence"": 0.79, ""entity_id"": ""C79"", ""entry_id"": 1798, ""first_seen_at"": ""2026-05-05T04:20:56+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""C79""}"
258,active_fanout_0002,fanout_0002,ASX,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:57+00:00,2026-05-04T08:23:57+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,51,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""ASX"", ""confidence"": 0.82, ""entity_id"": ""ASX"", ""entry_id"": 258, ""first_seen_at"": ""2026-05-04T08:23:57+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.71, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": true, ""sentiment"": ""mixed"", ""signal_family"": ""claim"", ""signal_kind"": ""observed_fact"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""pricing"", ""themes"": [""pricing""], ""time_refs"": []}, ""normalized_statement"": ""a2 milk's share price dropped 10% due to a product recall"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""A2 MILK's share price dropped 10% due to a product recall"", ""status"": ""expired"", ""type"": ""observed_fact""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""ASX""}"
259,active_fanout_0002,fanout_0002,TXT,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:57+00:00,2026-05-04T08:23:57+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,52,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""TXT"", ""confidence"": 0.82, ""entity_id"": ""TXT"", ""entry_id"": 259, ""first_seen_at"": ""2026-05-04T08:23:57+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.71, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": true, ""sentiment"": ""mixed"", ""signal_family"": ""claim"", ""signal_kind"": ""observed_fact"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""pricing"", ""themes"": [""pricing""], ""time_refs"": []}, ""normalized_statement"": ""a2 milk's share price dropped 10% due to a product recall"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""A2 MILK's share price dropped 10% due to a product recall"", ""status"": ""expired"", ""type"": ""observed_fact""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""TXT""}"
260,active_fanout_0002,fanout_0002,XTX,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:57+00:00,2026-05-04T08:23:57+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,53,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""XTX"", ""confidence"": 0.82, ""entity_id"": ""XTX"", ""entry_id"": 260, ""first_seen_at"": ""2026-05-04T08:23:57+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.71, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": true, ""sentiment"": ""mixed"", ""signal_family"": ""claim"", ""signal_kind"": ""observed_fact"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""pricing"", ""themes"": [""pricing""], ""time_refs"": []}, ""normalized_statement"": ""a2 milk's share price dropped 10% due to a product recall"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""A2 MILK's share price dropped 10% due to a product recall"", ""status"": ""expired"", ""type"": ""observed_fact""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""XTX""}"
263,active_fanout_0002,fanout_0002,ATLASSIAN,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:58+00:00,2026-05-04T08:23:58+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,54,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""ATLASSIAN"", ""confidence"": 0.82, ""entity_id"": ""ATLASSIAN"", ""entry_id"": 263, ""first_seen_at"": ""2026-05-04T08:23:58+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.71, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": true, ""sentiment"": ""mixed"", ""signal_family"": ""claim"", ""signal_kind"": ""observed_fact"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""pricing"", ""themes"": [""pricing""], ""time_refs"": []}, ""normalized_statement"": ""a2 milk's share price dropped 10% due to a product recall"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""A2 MILK's share price dropped 10% due to a product recall"", ""status"": ""expired"", ""type"": ""observed_fact""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""ATLASSIAN""}"
264,active_fanout_0002,fanout_0002,NAB,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:58+00:00,2026-05-04T08:23:58+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,55,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""NAB"", ""confidence"": 0.82, ""entity_id"": ""NAB"", ""entry_id"": 264, ""first_seen_at"": ""2026-05-04T08:23:58+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.71, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": true, ""sentiment"": ""mixed"", ""signal_family"": ""claim"", ""signal_kind"": ""observed_fact"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""pricing"", ""themes"": [""pricing""], ""time_refs"": []}, ""normalized_statement"": ""a2 milk's share price dropped 10% due to a product recall"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""A2 MILK's share price dropped 10% due to a product recall"", ""status"": ""expired"", ""type"": ""observed_fact""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""NAB""}"
265,active_fanout_0002,fanout_0002,BHP,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:59+00:00,2026-05-04T08:23:59+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,56,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""BHP"", ""confidence"": 0.82, ""entity_id"": ""BHP"", ""entry_id"": 265, ""first_seen_at"": ""2026-05-04T08:23:59+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.71, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": true, ""sentiment"": ""mixed"", ""signal_family"": ""claim"", ""signal_kind"": ""observed_fact"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""pricing"", ""themes"": [""pricing""], ""time_refs"": []}, ""normalized_statement"": ""a2 milk's share price dropped 10% due to a product recall"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""A2 MILK's share price dropped 10% due to a product recall"", ""status"": ""expired"", ""type"": ""observed_fact""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""BHP""}"
269,active_fanout_0002,fanout_0002,CLARITY,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:59+00:00,2026-05-04T08:23:59+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,57,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""CLARITY"", ""confidence"": 0.82, ""entity_id"": ""CLARITY"", ""entry_id"": 269, ""first_seen_at"": ""2026-05-04T08:23:59+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.71, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": true, ""sentiment"": ""mixed"", ""signal_family"": ""claim"", ""signal_kind"": ""observed_fact"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""pricing"", ""themes"": [""pricing""], ""time_refs"": []}, ""normalized_statement"": ""a2 milk's share price dropped 10% due to a product recall"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""A2 MILK's share price dropped 10% due to a product recall"", ""status"": ""expired"", ""type"": ""observed_fact""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""CLARITY""}"
274,active_fanout_0002,fanout_0002,IMRO,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:00+00:00,2026-05-04T08:24:00+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,58,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""IMRO"", ""confidence"": 0.82, ""entity_id"": ""IMRO"", ""entry_id"": 274, ""first_seen_at"": ""2026-05-04T08:24:00+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.71, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": true, ""sentiment"": ""mixed"", ""signal_family"": ""claim"", ""signal_kind"": ""observed_fact"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""pricing"", ""themes"": [""pricing""], ""time_refs"": []}, ""normalized_statement"": ""a2 milk's share price dropped 10% due to a product recall"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""A2 MILK's share price dropped 10% due to a product recall"", ""status"": ""expired"", ""type"": ""observed_fact""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""IMRO""}"
275,active_fanout_0002,fanout_0002,PENINSULA,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:00+00:00,2026-05-04T08:24:00+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,59,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""PENINSULA"", ""confidence"": 0.82, ""entity_id"": ""PENINSULA"", ""entry_id"": 275, ""first_seen_at"": ""2026-05-04T08:24:00+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.71, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": true, ""sentiment"": ""mixed"", ""signal_family"": ""claim"", ""signal_kind"": ""observed_fact"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""pricing"", ""themes"": [""pricing""], ""time_refs"": []}, ""normalized_statement"": ""a2 milk's share price dropped 10% due to a product recall"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""A2 MILK's share price dropped 10% due to a product recall"", ""status"": ""expired"", ""type"": ""observed_fact""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""PENINSULA""}"
277,active_fanout_0002,fanout_0002,VERITUS,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:01+00:00,2026-05-04T08:24:01+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,60,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""VERITUS"", ""confidence"": 0.82, ""entity_id"": ""VERITUS"", ""entry_id"": 277, ""first_seen_at"": ""2026-05-04T08:24:01+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.71, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": true, ""sentiment"": ""mixed"", ""signal_family"": ""claim"", ""signal_kind"": ""observed_fact"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""pricing"", ""themes"": [""pricing""], ""time_refs"": []}, ""normalized_statement"": ""a2 milk's share price dropped 10% due to a product recall"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""A2 MILK's share price dropped 10% due to a product recall"", ""status"": ""expired"", ""type"": ""observed_fact""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""VERITUS""}"
278,active_fanout_0002,fanout_0002,PETTIMED,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:01+00:00,2026-05-04T08:24:01+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,61,200,"{""entry"": {""closed_at"": ""2026-05-13T05:19:00+00:00"", ""company_id"": ""PETTIMED"", ""confidence"": 0.82, ""entity_id"": ""PETTIMED"", ""entry_id"": 278, ""first_seen_at"": ""2026-05-04T08:24:01+00:00"", ""last_seen_at"": ""2026-05-13T05:19:00+00:00"", ""materiality"": 0.71, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": true, ""sentiment"": ""mixed"", ""signal_family"": ""claim"", ""signal_kind"": ""observed_fact"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""pricing"", ""themes"": [""pricing""], ""time_refs"": []}, ""normalized_statement"": ""a2 milk's share price dropped 10% due to a product recall"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""A2 MILK's share price dropped 10% due to a product recall"", ""status"": ""expired"", ""type"": ""observed_fact""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""PETTIMED""}"
